p1, p2, p3, p4, p5, p6, p7, p8, p9, p10, p11, p12, p13, p14, p15, p16, p17, p18, p19, p20, label 
8.187490,6.698443,7.122553,8.131746,5.260018,7.093408,6.834985,6.469990,7.050133,5.797373,3.239987,4.678707,2.298353,2.159079,1.167619,2.736056,3.091069,2.046319,2.024367,2.342638,one 
8.717646,6.419581,7.242784,7.280197,5.851672,6.622503,7.026821,6.951942,6.839752,5.571577,3.058321,4.111550,1.963051,1.770895,1.147077,2.446193,2.916996,1.808758,1.537400,1.788224,one 
8.317676,7.285129,7.454468,8.473008,5.468671,7.234936,6.989820,6.522555,7.549017,6.124515,3.676555,4.991141,2.996145,2.595118,1.750915,3.119189,3.874277,2.228107,2.307685,2.267488,one 
8.269743,6.454320,6.929751,7.217104,5.424010,6.161621,6.426558,6.394990,6.428859,5.510703,3.372040,3.401916,2.249382,2.270088,1.105022,2.809138,2.845987,1.844736,1.758405,2.370490,one 
8.754772,7.417721,7.926906,9.205909,7.616196,8.913135,7.933495,7.842443,9.116956,7.849591,2.973616,6.818997,2.226620,2.505168,2.512956,3.002502,3.132636,3.719398,3.042807,3.617466,one 
8.695751,6.866486,6.932216,7.752396,5.185080,6.685277,6.522311,6.413008,6.587578,5.604402,3.060676,3.761440,2.502325,2.265893,1.405436,2.657598,3.141906,2.112618,1.917243,2.283464,one 
8.565132,5.658564,6.748334,7.579612,5.805736,6.528226,6.561353,6.868976,6.717586,5.891223,3.100857,3.917287,2.538390,2.420206,1.400883,2.953581,2.559343,2.591819,1.833784,2.586659,one 
7.662753,6.541342,7.273480,7.520112,5.472266,6.291425,6.550315,7.050230,7.421594,6.174524,3.102893,5.104074,2.343706,2.202009,1.143055,2.939187,3.471608,2.303253,2.127052,2.200132,one 
8.290100,7.648701,8.271752,9.263127,6.228757,7.699932,7.497928,7.353294,7.865094,6.849576,2.988508,5.699786,2.447971,2.360643,1.415467,2.987561,3.582631,2.428129,2.351405,2.612109,one 
8.076942,6.475756,8.008513,8.158940,6.990680,7.476605,7.225677,8.108086,8.481154,7.682058,3.173343,6.323518,2.688937,2.860311,1.356580,3.058852,3.329835,2.217331,2.345917,2.299531,one 
8.382640,6.106880,7.819532,7.298974,6.278123,7.041463,7.301246,6.927404,7.580790,5.826568,3.800978,5.444353,2.405814,2.317748,1.086395,2.549615,3.138645,1.990364,2.038639,2.560015,one 
8.323890,7.782541,7.851336,9.225260,6.606081,7.906967,6.969784,7.928895,7.763865,6.790665,3.698466,5.541360,2.976917,3.250761,2.235004,2.966597,3.729324,3.148158,2.763319,3.805983,one 
8.132304,7.500747,7.678743,8.674345,5.634668,7.075001,6.871829,6.600571,7.331538,6.157326,2.935515,4.505973,2.396063,2.180235,1.279787,2.731071,3.229275,2.294825,1.795147,2.441421,one 
8.653137,6.494016,7.230905,6.689399,5.533469,6.330867,6.775335,6.678979,7.070687,5.650225,3.198261,4.336293,2.203372,2.099109,1.114933,2.098069,2.840523,2.079445,1.590870,1.904575,one 
8.448141,7.137827,7.131936,7.758932,5.737358,6.525051,6.458067,6.409034,6.829336,6.125653,3.095923,3.124343,2.318478,2.270077,1.194680,2.737045,3.239409,2.351385,1.930888,2.326756,one 
8.171028,5.463572,6.713795,7.792472,6.062492,6.674335,6.871756,7.104899,6.836282,6.413312,3.178746,3.907544,2.754307,2.711474,1.911969,3.080476,3.024765,2.924527,2.474458,2.860634,one 
10.095801,8.936403,10.215104,11.078712,9.425960,10.614104,9.916014,10.922477,10.533404,9.950473,4.960081,9.040318,3.938021,3.629506,2.854417,4.406733,5.117406,3.869253,4.231463,4.423307,one 
8.577404,7.267168,7.524923,8.345973,6.022145,7.107087,7.124539,7.194763,7.034816,6.513600,3.217675,3.640543,2.084730,2.242429,1.692365,2.751769,3.202406,2.739683,2.263483,3.101373,one 
8.047320,7.576704,7.443977,7.934347,5.261505,6.510063,6.272945,6.466421,6.901762,5.858590,3.120231,3.645859,2.169619,2.152218,1.331834,2.671206,3.353308,2.139970,2.074654,2.497840,one 
8.457215,6.898611,6.861345,7.980695,5.776427,6.685307,6.426785,7.104860,6.797051,6.444386,2.906221,3.383294,1.988456,2.114759,1.573589,2.942013,3.156846,2.489041,2.091851,2.737651,one 
8.552476,6.227525,6.780905,7.885420,5.467745,6.743640,6.756472,6.801380,6.664782,5.949395,2.736016,3.396268,2.245092,1.968978,1.365855,2.584020,2.746314,2.364939,1.799557,2.430237,one 
8.324456,7.164163,7.490604,8.684932,5.771461,7.532497,7.313509,6.764874,7.476127,6.209402,2.976554,4.977854,2.535911,2.612100,1.457110,2.796331,3.051257,2.862726,2.575459,3.000207,one 
8.020645,6.946903,6.809943,7.155269,5.120609,6.279692,6.492735,6.588380,6.808623,5.345472,3.120775,4.270593,2.141624,1.977929,1.033987,2.506108,3.075817,1.952988,1.787033,1.799037,one 
7.352199,7.539367,7.731989,8.244050,5.433952,6.951235,6.626725,6.959034,7.462120,5.997819,3.500510,5.386371,2.278644,2.385057,1.231876,2.991256,3.531643,2.182810,2.365134,2.394306,one 
8.138630,6.523246,6.915194,8.126508,5.823772,7.047521,6.908896,7.050709,7.047824,6.478589,3.225181,4.401778,2.396115,2.532377,1.703880,2.836594,2.941970,2.662146,2.628174,3.068853,one 
7.818168,7.431310,7.315549,8.543277,5.889554,6.877159,6.583053,6.445832,7.251754,6.160644,2.858058,4.368963,2.556652,2.327717,1.291096,2.931462,3.145546,2.363042,2.080570,2.568021,one 
8.437312,6.187167,6.737804,6.505039,5.274076,6.167218,6.802887,6.199262,6.855704,5.395475,3.122563,3.928760,2.488926,2.208475,1.064618,2.545206,2.942026,2.002743,1.642475,1.859922,one 
8.786792,6.494244,7.764179,8.157540,6.231344,7.856918,7.279451,7.488984,7.842733,6.624080,3.488964,6.042607,2.540994,3.142371,1.623161,3.298370,3.723358,2.591871,2.605548,3.190514,one 
8.759224,5.735682,8.170252,9.433580,7.511668,8.789943,7.848344,8.291537,8.900795,7.811153,4.004392,7.415359,2.821177,2.974642,2.722070,3.474080,3.300123,3.547373,3.587099,4.317251,one 
8.175668,6.646743,7.583779,7.962451,5.621536,6.943783,6.888551,7.582917,7.702689,6.569474,3.239715,5.526741,2.278618,2.266438,1.120055,2.836944,3.156069,2.410298,2.217065,1.820356,one 
9.062326,7.609070,7.969713,7.221091,6.192418,7.131041,7.422256,7.411321,7.560109,6.340511,3.323923,4.996480,2.506163,2.219936,1.227582,2.435837,3.518033,1.767187,1.843770,1.824636,one 
7.940406,6.226150,6.557864,7.898159,5.679212,6.721064,6.239910,7.078848,7.128890,6.412812,2.787538,5.031521,2.192056,2.120091,1.459440,2.750066,2.625125,2.431578,2.022367,2.556560,one 
8.213075,5.644366,6.917134,7.240644,5.453065,6.656771,6.716854,6.249852,7.055999,5.547910,3.396625,4.629580,2.681411,2.563645,1.481593,2.817082,3.037997,2.445882,1.823934,2.352471,one 
8.076420,8.117850,7.930282,8.971240,6.420925,8.083424,7.586915,7.642087,8.135113,7.082788,2.582001,6.098406,2.239291,2.190837,1.420639,2.718879,2.829505,2.744572,2.406686,2.552103,one 
8.430604,6.518297,8.527706,9.131723,8.008566,8.613482,8.103359,8.714508,9.001738,8.432156,3.968234,7.214476,3.138409,3.206270,1.899154,3.041858,3.491633,3.267367,3.174863,2.485330,one 
8.801441,6.718172,7.192065,7.621443,6.620761,7.655257,7.690318,7.449015,7.835135,6.881608,3.816947,5.268149,2.942911,3.014764,1.723038,3.379608,3.566581,2.771066,2.675559,2.766305,one 
8.945104,6.824409,8.104905,9.285272,8.306425,8.966137,8.339946,8.957979,8.690414,8.599350,4.453588,7.322150,2.931871,3.237444,2.421065,4.096319,4.337415,3.964095,3.784453,3.593034,one 
8.865332,7.180325,7.967301,8.195214,6.291328,7.462848,7.705198,7.128563,7.162747,6.186192,3.246427,5.138689,2.801791,2.486425,1.722106,2.921823,3.299808,2.440253,2.095168,2.578808,one 
8.428830,6.757817,7.491823,7.508813,5.209033,6.770908,7.130002,6.670812,7.046923,5.417360,3.351662,4.617869,2.534121,2.260181,1.020345,2.556280,3.138105,2.032724,1.674047,2.227158,one 
8.678714,6.088563,6.919545,7.723118,5.707684,7.002313,6.933829,6.991670,6.724893,6.061367,2.823406,3.330841,2.264198,2.199833,1.427425,2.094877,2.440842,2.608247,1.949521,2.578551,one 
8.157267,6.602249,6.746322,7.207954,6.201466,6.623219,5.915711,6.826251,6.829365,5.913778,3.040767,3.829312,2.033067,2.241150,1.359386,2.604578,2.955078,2.720966,2.171774,2.654018,one 
7.895988,5.701560,7.111322,6.645924,5.757502,5.921692,6.476159,6.206294,7.056153,5.579515,4.512790,4.493419,2.994014,3.092128,2.092868,3.536066,4.069609,2.539946,2.771088,3.204904,one 
8.571003,7.996586,8.258145,9.027102,5.704513,7.842647,7.497579,7.455775,7.783592,6.399143,2.988629,5.588463,2.320112,2.292081,1.260722,2.699041,3.106351,2.744762,2.187061,2.779361,one 
8.733929,6.180322,7.041857,7.943454,5.804428,7.212512,7.151410,7.022645,7.137079,6.188464,2.716061,4.442549,2.252529,2.258146,1.493396,2.767018,3.032217,2.668332,2.224223,2.880035,one 
8.421610,5.317748,6.950096,7.949810,5.772924,7.014973,6.978407,7.102457,7.182471,6.138994,3.279166,4.804631,2.511750,2.842670,1.719230,3.104410,2.330217,2.770672,2.420913,3.014922,one 
8.712439,6.475677,6.935733,7.509586,5.598584,6.396579,6.386800,6.543583,6.604189,5.963553,2.862262,3.161961,2.304396,2.393557,1.378560,2.674347,2.800934,2.488116,1.772627,2.619221,one 
8.460788,8.725033,7.312775,8.338674,6.279841,7.683340,7.166195,7.448330,7.556320,6.476990,2.875954,4.794159,2.245552,2.061786,1.465561,2.603806,3.190747,2.548373,2.004974,2.241712,one 
8.137674,7.771239,7.802250,8.709857,6.249975,7.473151,7.161603,7.044124,7.453399,6.214825,3.700673,5.456634,3.071411,3.235679,1.657873,3.276141,3.393390,2.803130,2.600516,3.425200,one 
8.026867,6.819212,8.336153,8.220984,6.902907,7.399754,7.154172,8.107446,7.752040,6.559336,4.175124,5.910127,2.685922,3.254565,1.870575,3.660476,3.892453,2.168423,3.588370,3.013558,one 
7.675408,6.085696,7.055916,7.532530,5.557760,6.820642,6.535246,6.916194,7.447986,6.037352,3.705654,5.644510,2.554443,3.034992,2.165869,3.377238,3.294331,2.874019,3.058487,3.235209,one 
8.257078,5.744673,6.702837,7.085469,5.160225,5.906235,6.036641,6.053150,6.439479,5.451277,3.072573,3.278577,2.159254,1.998208,1.289918,2.613196,2.957728,2.237256,1.556479,2.137910,one 
8.446689,5.598521,6.777272,7.840522,6.515019,6.709618,6.870680,7.370028,6.827250,6.908620,2.811684,3.579035,2.732307,2.391418,1.621129,2.663362,3.149272,2.511875,1.866115,2.462297,one 
8.220158,6.080265,6.793417,7.652755,5.132819,6.190625,6.173291,6.316693,6.505430,5.365257,3.235378,3.861033,2.685112,2.574723,1.573792,2.871808,2.775451,2.545707,2.061139,2.761423,one 
8.153780,7.644796,7.419962,7.698960,5.224790,6.225139,6.579061,6.312067,6.683235,5.407057,3.152694,3.943990,2.521520,1.897973,1.171849,2.736885,3.397331,1.613366,1.663244,1.612104,one 
7.986440,7.556928,7.963105,7.994951,5.449891,6.335596,6.797024,6.661514,7.124711,5.725368,3.359765,4.037667,2.443545,2.269188,1.277238,2.784256,3.348508,2.373541,1.861239,2.480087,one 
9.145502,7.373828,7.813578,8.048867,6.955418,7.960900,8.192926,7.697707,8.296652,7.056780,3.997211,5.457784,2.372475,3.016430,1.906579,3.384932,3.531278,3.478392,2.851742,3.090551,one 
7.894160,6.195519,6.873211,7.688307,5.014626,6.465356,6.652803,5.973565,6.728691,5.339732,3.212565,4.143129,2.387408,2.206421,1.319830,2.759330,2.868424,2.371024,2.097924,2.445875,one 
8.011936,6.817857,7.045201,7.993062,5.741809,6.893009,6.792653,6.335273,7.245128,5.942506,3.507606,5.156886,2.880440,2.898521,1.649753,3.543567,3.403409,2.113875,2.756612,2.805109,one 
7.731979,6.336758,6.677638,7.076910,4.694040,5.789564,5.941472,5.981133,6.498758,5.138206,3.421070,3.383412,2.350246,2.239652,1.145376,2.874191,3.152177,2.012260,2.047707,2.300406,one 
8.711785,9.061764,8.894331,10.403931,8.179729,9.417483,8.431547,9.282828,9.225169,8.778995,2.993227,7.421577,2.285793,2.612816,2.006902,3.132620,3.453341,3.840896,3.491814,3.754846,one 
7.821586,4.650591,7.071803,7.470609,6.927874,6.337382,6.249623,7.281728,6.628374,6.270599,3.290179,4.400144,2.408788,2.798546,1.548834,3.310508,2.838275,2.403714,2.564429,2.915963,one 
8.432143,7.197926,7.278223,7.966044,5.322238,7.054004,7.146210,6.816645,7.181301,5.944171,3.364462,5.022640,2.670221,2.033188,1.277273,2.867359,3.437359,1.716301,1.820921,1.680194,one 
8.223624,5.664034,6.678965,6.979596,5.295973,5.718449,6.224567,6.445595,6.384389,5.760807,3.211529,2.745105,2.344529,2.206063,1.164392,2.729274,2.908074,2.034171,1.607657,2.047605,one 
8.624481,7.188341,7.308177,7.612663,5.684365,7.104188,7.262540,6.878413,7.382196,6.016963,3.301026,4.927674,2.586921,2.165905,1.115403,2.787016,3.823419,1.571843,1.787578,1.299378,one 
8.279551,4.151587,6.524564,6.330933,6.044937,5.492509,6.301806,6.551514,6.300586,5.951353,2.910799,2.566717,2.292118,2.239259,1.279144,2.603147,2.275548,2.349024,1.600617,2.121464,one 
7.733228,7.090198,6.949491,7.129772,4.906055,5.880525,6.061431,5.844400,6.573207,5.152208,3.587222,3.811557,2.654646,2.291966,1.277065,2.714442,3.398850,1.901405,2.061291,1.904887,one 
8.621649,6.536498,7.061052,7.110236,5.652736,6.831838,7.080427,7.043682,7.370189,5.915504,3.196122,4.386914,2.176788,2.073748,1.044249,2.493074,3.208495,1.797968,1.597182,1.754275,one 
8.074593,5.163276,6.635765,6.330791,5.644048,5.338368,6.268320,5.691701,6.232697,5.493420,3.362984,2.734262,2.635231,2.272841,1.330729,2.669360,3.017263,1.822594,1.981821,1.659880,one 
7.774865,6.149039,6.619715,6.803563,5.084419,5.375971,6.161100,5.391367,6.180591,4.958574,3.307065,2.919249,2.698697,2.074702,1.181266,2.733995,2.983866,1.947995,1.857247,1.555836,one 
7.821000,8.342360,7.840822,8.902874,6.885390,7.612945,7.751953,7.183009,8.253388,6.745500,2.783745,5.574863,2.440633,2.931404,2.504720,3.502763,2.737644,4.005676,3.649135,4.360022,one 
7.862311,5.572109,6.843252,7.361890,5.477497,6.394621,6.647036,6.219247,6.796095,5.449801,3.896055,4.550967,3.098467,2.941163,1.612727,3.193729,3.227914,2.624865,2.003766,2.612543,one 
7.915021,6.747969,7.188144,7.739440,5.337748,6.517655,6.695737,5.992147,6.778331,5.416783,3.564532,4.568504,2.714513,2.295267,1.263321,2.631377,3.385154,1.923504,1.884886,2.089774,one 
7.843425,7.081374,7.709618,7.990280,6.748630,7.284002,6.650197,7.807959,7.779806,6.666853,2.996453,5.441778,1.823089,2.509369,1.349727,2.889376,2.697297,2.591607,2.575785,2.498147,one 
8.275881,6.971844,7.469897,8.225209,6.057392,6.738200,6.546184,7.203649,6.994181,6.478746,3.761319,4.531836,2.707962,2.726534,1.860680,3.228062,3.738166,2.222210,2.662186,2.713625,one 
8.228760,7.373940,7.418403,8.571445,6.284492,7.111269,6.894164,6.867954,6.878115,6.067436,3.217999,4.317915,2.943597,2.515112,1.372783,2.687683,3.372093,2.434554,1.791984,2.586879,one 
9.139574,8.336326,8.206660,8.891485,6.799181,8.427608,7.899263,8.127650,8.767068,7.712583,3.982356,6.320903,2.582373,3.198348,2.102128,3.734489,4.085105,2.976285,2.718855,2.515311,one 
8.162894,6.276063,7.004014,7.214592,6.062638,6.907754,6.968512,6.746909,7.683567,6.413144,3.387196,4.939621,2.366454,2.600326,1.248916,2.976588,3.430639,2.698073,2.401209,2.194138,one 
7.777225,6.164264,8.246402,7.988505,7.145202,6.564985,6.536874,6.938999,7.636816,6.744162,3.652435,5.703253,3.055790,2.617807,2.028712,3.139195,4.166993,2.314180,2.748657,2.830193,one 
8.576994,6.063196,7.920311,7.162537,6.840492,6.512457,6.625400,7.472024,7.374523,6.367577,4.094217,4.656126,2.647166,2.456322,1.697641,2.646465,4.245562,2.155488,2.229379,1.857917,one 
7.871944,6.346979,7.354032,7.540302,6.205361,6.050957,6.385697,6.475235,6.701283,6.028354,3.493827,3.874332,2.625938,2.379385,1.699524,2.874313,3.624707,2.428157,2.420744,2.516278,one 
8.388222,9.250739,8.432354,9.456676,7.768051,8.974862,8.174136,8.420710,8.843720,7.937249,3.100511,6.314746,2.229816,2.695925,1.958325,2.896085,3.172139,2.899106,2.918035,2.376868,one 
8.073848,7.863707,8.022740,8.101650,5.467252,7.195474,7.267258,7.286281,7.313067,5.654005,3.466325,5.001147,2.297943,2.417726,1.398417,2.616239,3.075823,2.173387,2.305264,2.333679,one 
7.940292,6.491844,7.452137,7.974667,6.129145,6.432004,6.441776,6.842194,6.901539,6.217068,3.550678,4.497924,2.544202,2.251981,1.806845,3.029772,3.753777,2.015203,2.482049,2.540450,one 
8.171151,6.705350,7.761152,8.015439,6.267154,6.749030,6.721119,7.379897,7.318833,6.577838,3.919064,4.658153,2.606754,2.884531,1.561456,3.115873,3.630462,2.699915,2.548019,3.306990,one 
8.488136,4.981220,6.893247,6.598373,6.413479,5.961324,6.864990,7.064137,6.522874,6.520295,3.166974,3.354810,2.113363,2.275525,1.401666,2.772829,2.615550,2.156447,2.072687,2.481447,one 
8.230032,6.432163,7.257057,7.529582,6.541214,6.377121,6.686439,7.085309,6.453031,6.146574,3.523789,4.267368,2.478734,2.890497,1.841502,3.288695,3.631436,2.567208,2.497691,3.084383,one 
7.964492,5.934056,6.379698,6.695349,5.118118,5.710600,6.308421,5.746293,6.411246,5.134632,2.940790,3.396443,2.559114,2.278548,1.109547,2.657955,2.958088,2.109449,2.042847,1.877811,one 
8.143268,6.404832,7.962968,8.830083,6.973933,7.276157,6.587721,7.495764,7.914299,6.865869,3.019380,5.804321,2.832377,2.914044,1.835697,2.933334,3.821497,2.702332,1.888020,2.909922,one 
8.195773,6.510438,7.434236,7.009972,6.512974,6.705405,6.861451,7.579145,7.134880,6.406173,3.108718,3.826985,1.927167,1.856366,1.320379,1.863134,2.386654,2.018617,1.906997,1.582058,one 
8.204852,7.889052,7.714786,8.121492,5.560897,6.894565,6.277881,7.107175,7.016857,5.645052,2.811891,4.667464,2.509116,2.230355,1.466812,2.850048,2.969692,1.684699,1.904001,1.392761,one 
8.384694,7.170569,7.861055,8.259300,6.448579,6.613394,6.763911,6.853160,7.016653,6.293757,3.383175,4.671293,3.044311,2.568674,1.609714,2.885995,4.005763,2.121317,1.925832,2.387041,one 
7.851382,7.733864,8.415031,8.739657,6.633256,7.149423,6.451524,7.830507,7.957131,6.852925,3.370047,6.138341,3.205040,2.921458,1.814943,3.201454,4.259455,2.320765,2.260731,2.578333,one 
8.840154,6.778142,7.934320,8.047862,6.708968,7.839543,7.420111,7.774817,8.276527,7.060451,3.948899,6.470355,2.887134,3.093121,1.725766,3.278912,4.720150,2.634525,3.000047,2.509955,one 
9.050574,7.187946,7.695356,7.801588,6.274613,7.430713,7.627450,7.691647,7.904643,6.418066,3.425723,5.223669,2.423990,2.274271,1.439502,2.842591,3.274773,2.511066,2.259229,2.429480,one 
8.760935,7.124803,7.277318,8.303183,6.022908,6.857796,6.789753,7.402324,6.858065,6.426644,3.026797,3.730211,2.553273,2.417782,1.727848,2.636152,3.025093,2.765495,1.831142,2.933498,one 
8.813129,7.151236,7.629482,8.176101,6.227633,6.812207,6.778016,7.212990,7.120193,6.681611,3.225605,3.817682,2.456385,2.248054,1.612685,2.780062,3.282145,2.550865,1.943226,2.668650,one 
8.317340,6.736860,7.382974,7.617700,7.005148,6.424878,6.499606,7.376677,6.408456,6.677935,3.035795,3.418762,2.236197,1.901800,1.448130,2.612766,3.207553,2.250972,1.784193,2.190492,one 
9.071427,8.176074,7.332725,7.363991,5.647072,6.719713,6.518095,7.238831,6.690175,5.826199,2.741719,3.411214,2.138977,1.828364,1.008054,2.461963,3.005438,1.961371,1.759354,1.687641,one 
8.004785,6.749505,7.641982,7.593840,6.019913,6.160261,6.539785,6.717609,7.023473,5.979618,3.036016,4.542302,2.499134,2.317947,1.383632,2.849713,3.179678,2.410643,2.014892,2.529106,one 
8.404805,5.207981,7.018903,6.749728,6.555186,6.024203,6.680341,6.556416,6.372059,5.809027,3.648835,2.771176,2.851864,2.105107,1.337446,2.277127,3.319091,1.674403,1.639594,1.727405,one 
8.203557,6.755610,7.430605,7.554662,6.569541,6.093133,6.586705,6.267394,6.465241,6.209861,3.041481,3.700049,2.552332,2.018507,1.387319,2.825261,3.620441,1.845895,1.850884,1.762201,one 
9.376316,7.517413,8.081650,7.889753,6.339875,7.866143,7.940264,7.869532,7.779214,6.550519,3.480786,5.280889,2.721659,2.196355,1.476182,2.564943,3.990277,1.688084,2.120197,1.859909,one 
8.450386,7.072306,7.921654,8.038115,6.615743,7.288049,6.541785,7.772331,7.513414,6.716107,4.074037,5.915735,2.271334,2.936316,2.404344,3.700910,4.271270,3.914877,3.235214,3.407296,one 
8.797430,6.259058,7.473354,7.249246,6.840376,6.196576,7.005401,6.959056,6.393828,6.647983,2.639539,2.537925,2.324029,2.043734,1.525587,2.484853,3.218520,2.436057,1.709568,2.287147,one 
8.951645,8.860883,8.061570,8.560009,6.600481,8.052859,6.974851,8.186237,7.932292,6.792882,3.499018,5.375254,2.048175,2.877633,1.674244,3.349227,3.330655,2.683774,3.162952,3.205749,one 
8.044475,5.981570,6.582724,6.826507,5.669630,5.628765,6.289145,5.881933,6.002131,5.368854,3.172704,2.484377,2.353855,1.884397,1.151422,2.639068,2.861076,2.011944,1.315243,1.803714,one 
8.363218,6.023815,7.545531,8.071670,6.343116,6.519623,6.225255,7.218240,7.553187,6.655166,3.170981,4.870646,2.529649,2.656361,1.614378,3.120249,3.441785,2.585053,2.044452,2.769877,one 
8.061342,6.866605,6.883066,7.657819,5.843872,6.592447,6.089664,6.955390,7.367165,6.335365,2.609122,4.679396,2.130402,2.259551,1.316711,2.663021,2.154849,2.631309,2.195844,1.982524,one 
8.200910,6.175340,7.016527,7.315135,5.966654,5.813589,6.325566,6.669443,6.537061,6.284454,3.287432,3.160884,2.377842,2.224401,1.727514,3.009913,3.218624,2.048014,1.929892,2.055503,one 
